feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
2.0,0.7211103,0.65421325,0.61503035,0.6048952,0.60103244,16.0,24.0,8.0,19.2,3.84,16.0,49.0,88.0,39.0,72.4,18.72,88.0,32.065,51.9961,19.9311,40.03744,9.566928,32.065,388.36,2180.0,1791.64,1105.016,859.9872,388.36,6.0,16.0,10.0,12.0,4.8,16.0,3.0,4.0,1.0,3.4,0.48,3.0,105.0,139.0,34.0,118.6,16.32,105.0,1.66,2.58,0.92,2.212,0.4416,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.6,1.92,2.0,11.19,25.786875,14.596875,19.948126,7.0065,25.786875,0.0,2.202,2.202,1.3212,1.05696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,133.6,76.32,70.0,1.6,2.4,2.0,0.0,1.0,0.19071165,0.045770798,0.99966025,-6.939651,0.019690175,0.0,16.6986,-0.8329411
3.0,0.65465367,0.59704846,0.575065,0.57206917,0.5714844,17.0,55.0,38.0,28.857143,14.938775,17.0,5.0,94.0,89.0,62.142857,36.408165,94.0,35.453,132.90546,97.45245,65.65986,38.426052,35.453,171.6,2180.0,2008.4,495.6543,481.24164,171.6,1.0,17.0,16.0,10.857142,7.020408,17.0,3.0,6.0,3.0,4.0,1.1428572,3.0,102.0,244.0,142.0,147.85715,54.938774,102.0,0.79,3.16,2.37,2.2685714,1.0187755,3.16,1.0,2.0,1.0,1.5714285,0.48979592,2.0,0.0,5.0,5.0,2.857143,2.4489796,5.0,0.0,5.0,5.0,0.71428573,1.2244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.142857,2.367347,7.0,0.0,1.0,1.0,0.42857143,0.48979592,0.0,0.0,1.0,1.0,0.5714286,0.48979592,1.0,0.0,5.0,5.0,0.71428573,1.2244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7142857,1.2244898,1.0,11.19,115.765,104.575,48.672855,38.338367,24.4975,0.0,2.493,2.493,1.4245714,1.2210612,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,134.71428,80.81633,64.0,1.5714285,2.857143,0.71428573,0.0,0.0,0.7544427,0.16533081,0.571495,-4.2382693,0.018462423,0.0,31.4013,-1.7925323
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,15.0,68.0,53.0,41.5,26.5,15.0,35.0,83.0,48.0,59.0,24.0,35.0,30.973763,167.259,136.28523,99.11638,68.14262,30.973763,317.3,1770.0,1452.7,1043.65,726.35,317.3,3.0,15.0,12.0,9.0,6.0,3.0,3.0,6.0,3.0,4.5,1.5,3.0,107.0,189.0,82.0,148.0,41.0,107.0,1.24,2.19,0.95,1.715,0.475,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,0.0,5.0,14.0,9.0,9.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,22.570238,30.585,8.014762,26.57762,4.007381,22.570238,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,98.0,96.0,2.0,2.0,1.5,0.0,6.0,1.0,0.20198269,0.050495673,-6.24e-05,-6.036091,0.56288356,0.0,20.3186,-1.175138
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,22.0,35.0,13.0,31.75,4.875,35.0,43.0,95.0,52.0,82.0,19.5,95.0,47.867,79.904,32.037,71.89475,12.013875,79.904,265.8,1941.0,1675.2,684.6,628.2,265.8,4.0,17.0,13.0,13.75,4.875,17.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,160.0,40.0,130.0,15.0,120.0,1.54,2.96,1.42,2.605,0.5325,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,2.0,10.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,13.75,4.875,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,16.69,29.48,12.79,26.2825,4.79625,29.48,0.0,1.457,1.457,1.09275,0.546375,1.457,0.0,2.2533333e-05,2.2533333e-05,5.6333333e-06,8.45e-06,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,8.0,0.0,0.0,0.39595103,0.07424082,0.2504471,-4.3653216,-0.05931577,0.0,27.8024,-1.4526103
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,31.0,67.0,36.0,43.75,12.75,31.0,33.0,74.0,41.0,60.75,13.875,74.0,69.723,164.93031,95.20732,102.69908,32.97608,69.723,302.91,1828.05,1525.14,1045.2175,742.3075,302.91,3.0,13.0,10.0,9.75,3.375,13.0,4.0,6.0,2.0,4.75,0.75,4.0,122.0,192.0,70.0,143.75,24.125,122.0,1.23,2.2,0.97,1.7625,0.26625,1.81,0.0,2.0,2.0,1.5,0.75,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,11.0,11.0,2.75,4.125,0.0,10.0,13.0,3.0,12.25,1.125,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,5.0,5.0,3.25,1.75,5.0,14.41,30.733334,16.323334,20.714582,5.009375,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,136.75,72.75,64.0,1.5,0.5,7.5,2.75,0.0,0.209607,0.027846914,-8.55125e-05,-4.756082,-0.06371011,0.0,18.4776,-0.8017807
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,3.0,77.0,74.0,33.0,30.0,3.0,1.0,75.0,74.0,34.25,33.25,1.0,6.941,192.217,185.276,80.22925,73.28825,6.941,429.75,2739.0,2309.25,1019.0325,859.98376,453.69,1.0,13.0,12.0,6.0,5.0,1.0,2.0,6.0,4.0,3.75,1.75,2.0,128.0,142.0,14.0,134.75,6.75,128.0,0.98,2.2,1.22,1.485,0.505,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,23.0,22.0,9.5,8.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.5,1.0,14.21,24.26,10.05,17.914167,3.1729167,16.593334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,205.5,33.25,229.0,1.5,0.25,4.25,3.5,0.0,0.3107147,0.06001772,-0.001256275,-4.1335683,-0.0028300504,0.0,15.5163,-0.2915503
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,21.0,80.0,59.0,50.5,29.5,21.0,11.0,71.0,60.0,41.0,30.0,11.0,44.955914,200.59,155.6341,122.77296,77.81705,44.955914,234.32,1814.0,1579.68,1024.16,789.84,234.32,3.0,12.0,9.0,7.5,4.5,3.0,4.0,6.0,2.0,5.0,1.0,4.0,132.0,170.0,38.0,151.0,19.0,132.0,1.36,2.0,0.64,1.68,0.32,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,26.0,23.0,14.5,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,22.235,25.237587,3.0025861,23.736294,1.5012931,22.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,166.0,194.0,28.0,180.0,14.0,166.0,2.0,0.0,5.5,7.0,0.0,0.09733159,0.024332898,0.00182535,-3.7414293,0.00201794,0.0,21.4338,-0.39776382
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,31.0,45.0,14.0,38.666668,5.111111,31.0,44.0,74.0,30.0,59.0,10.0,44.0,69.723,102.9055,33.1825,87.950836,12.151889,69.723,302.91,2237.0,1934.09,1555.97,835.37335,302.91,4.0,13.0,9.0,8.666667,3.1111112,4.0,4.0,5.0,1.0,4.6666665,0.44444445,4.0,122.0,175.0,53.0,146.33333,19.11111,122.0,1.33,2.28,0.95,1.8066666,0.31777778,1.33,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,2.0,10.0,8.0,6.6666665,3.1111112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,8.666667,3.1111112,4.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,8.0,8.0,3.3333333,3.1111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.3333335,1.7777778,3.0,13.64,23.195,9.555,18.564167,3.2827778,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,161.0,64.666664,64.0,1.6666666,0.33333334,6.6666665,0.0,0.0,0.20198269,0.034631446,0.0020175888,-7.110286,-0.034238182,0.0,17.2721,-0.8274785
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,17.0,65.0,48.0,41.0,24.0,17.0,29.0,94.0,65.0,61.5,32.5,29.0,35.453,158.92535,123.47235,97.18918,61.736176,35.453,171.6,1629.0,1457.4,900.3,728.7,171.6,3.0,17.0,14.0,10.0,7.0,3.0,3.0,6.0,3.0,4.5,1.5,3.0,102.0,194.0,92.0,148.0,46.0,102.0,1.21,3.16,1.95,2.185,0.975,1.21,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,7.0,11.0,4.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,1.0,5.0,4.0,3.0,2.0,1.0,24.4975,31.736666,7.2391667,28.117083,3.6195834,24.4975,0.0,2.493,2.493,1.2465,1.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,129.0,65.0,64.0,2.0,2.5,0.0,4.5,0.0,0.65385586,0.16346397,-0.002140475,-4.5947733,0.1512252,0.0,28.6004,-1.2130882
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,39.0,80.0,41.0,59.5,20.5,39.0,12.0,71.0,59.0,41.5,29.5,12.0,88.90585,200.59,111.68415,144.74792,55.842075,88.90585,234.32,1799.0,1564.68,1016.66,782.34,234.32,3.0,12.0,9.0,7.5,4.5,3.0,5.0,6.0,1.0,5.5,0.5,5.0,132.0,190.0,58.0,161.0,29.0,132.0,1.22,2.0,0.78,1.61,0.39,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,26.0,23.0,14.5,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,25.237587,32.365,7.1274137,28.801292,3.5637069,25.237587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,180.0,14.0,166.0,2.0,0.0,5.5,7.0,0.0,0.14109762,0.035274405,-0.00152845,-3.891696,0.001811135,0.0,25.4479,-0.4800037
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,49.0,77.0,28.0,64.0,10.0,49.0,31.0,75.0,44.0,55.333332,16.222221,31.0,114.818,192.217,77.399,156.51167,27.795778,114.818,429.75,2739.0,2309.25,1617.9166,792.1111,429.75,3.0,13.0,10.0,8.333333,3.5555556,3.0,5.0,6.0,1.0,5.6666665,0.44444445,5.0,141.0,192.0,51.0,158.33333,22.444445,141.0,1.22,2.2,0.98,1.7333333,0.3422222,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,10.0,10.0,5.6666665,3.7777777,0.0,0.0,14.0,14.0,8.0,5.3333335,0.0,12.0,23.0,11.0,16.0,4.6666665,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,3.0,5.0,2.0,4.0,0.6666667,3.0,14.21,31.24,17.03,23.236666,6.017778,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.0,31.333334,139.0,2.0,0.33333334,5.6666665,8.0,0.0,0.2134508,0.03688867,-5.4533335e-05,-6.100803,-0.06933178,0.0,21.4593,-0.70868224
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,7.0,92.0,85.0,42.8,39.36,7.0,20.0,88.0,68.0,58.4,30.72,20.0,14.0067,238.02892,224.02222,107.22724,104.641335,14.0067,63.05,1408.0,1344.95,666.092,593.5264,63.05,3.0,16.0,13.0,10.4,5.92,3.0,2.0,7.0,5.0,4.2,2.24,2.0,71.0,196.0,125.0,127.8,54.56,71.0,1.38,3.04,1.66,2.284,0.7232,1.38,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.6,0.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,3.0,3.0,1.2,1.44,0.0,5.0,6.0,1.0,5.6,0.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,1.28,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,4.4,5.28,0.0,2.0,20.0,18.0,9.6,8.32,3.0,14.76875,25.786875,11.018125,19.074875,3.4449,14.76875,0.0,6.437,6.437,3.0152,2.73744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,194.0,131.0,116.8,61.76,63.0,2.0,2.0,0.4,1.2,0.0,0.4978719,0.10796741,0.78442425,-10.252639,-0.16236103,0.0,16.2701,-1.7200267
3.0,0.5821022,0.48833504,0.4271814,0.40520993,0.39081952,38.0,77.0,39.0,56.545456,14.876033,50.0,8.0,80.0,72.0,53.090908,24.595041,60.0,87.62,192.217,104.597,136.96072,40.18638,118.71,505.08,2739.0,2233.92,1466.029,925.797,505.08,2.0,14.0,12.0,8.909091,3.768595,9.0,5.0,6.0,1.0,5.3636365,0.46280992,5.0,139.0,195.0,56.0,155.0,21.818182,139.0,0.95,2.2,1.25,1.7718182,0.44826445,1.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.72727275,0.92561984,0.0,0.0,10.0,10.0,6.181818,3.3719008,7.0,0.0,14.0,14.0,5.090909,6.4793386,0.0,2.0,23.0,21.0,14.0,6.5454545,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4545455,1.8512397,0.0,0.0,3.0,3.0,1.0909091,1.3884298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5454545,1.3884298,3.0,14.21,54.23,40.02,32.06091,12.982479,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,194.45454,38.876034,141.0,2.0,0.72727275,6.181818,5.090909,0.0,0.32336617,0.05628411,0.00010808182,-5.6436324,-0.09491989,0.0,24.7014,-0.54137844
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,8.0,28.0,20.0,13.75,7.125,8.0,2.0,87.0,85.0,59.25,28.625,87.0,15.9994,58.6934,42.694,28.420492,15.136454,15.9994,54.8,1728.0,1673.2,552.1175,587.9412,54.8,1.0,16.0,15.0,10.75,5.25,16.0,2.0,4.0,2.0,2.75,0.75,2.0,66.0,166.0,100.0,105.5,39.5,66.0,0.93,3.44,2.51,2.43,1.01,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.75,2.375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.75,0.375,2.0,9.105,29.243334,20.138334,14.443334,7.4,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.14884867,0.22327301,0.0,12.0,229.0,217.0,119.5,107.5,12.0,1.75,2.0,2.0,0.0,0.0,0.7929976,0.1678428,0.24996078,-4.6212993,-0.022892807,0.43,9.73483,-1.3101112
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,16.0,72.0,56.0,30.0,21.0,16.0,45.0,88.0,43.0,77.25,16.125,88.0,32.065,178.49,146.425,68.67125,54.909374,32.065,388.36,2506.0,2117.64,917.77,794.115,388.36,4.0,16.0,12.0,13.0,4.5,16.0,3.0,6.0,3.0,3.75,1.125,3.0,105.0,175.0,70.0,122.5,26.25,105.0,1.3,2.58,1.28,2.26,0.48,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,18.0,12.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5,2.25,2.0,22.2,25.786875,3.586875,24.890156,1.3450781,25.786875,0.0,2.202,2.202,1.6515,0.82575,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,101.0,46.5,70.0,2.0,3.0,0.5,3.5,0.0,0.33608425,0.063015796,-0.0005970625,-6.7801967,-0.08513225,1.224,21.038,-1.4121923
5.0,0.45812285,0.3563927,0.29368073,0.27096745,0.25527254,8.0,38.0,30.0,23.333334,10.074074,8.0,8.0,88.0,80.0,61.666668,24.0,8.0,15.9994,87.62,71.6206,50.79491,23.789076,15.9994,54.8,1728.0,1673.2,825.54,536.85333,54.8,2.0,16.0,14.0,11.111111,4.345679,2.0,2.0,5.0,3.0,3.5555556,0.9382716,2.0,66.0,195.0,129.0,124.44444,34.71605,66.0,0.95,3.44,2.49,2.1833334,0.7348148,0.95,1.0,2.0,1.0,1.7777778,0.34567901,1.0,0.0,4.0,4.0,1.7777778,1.9753087,0.0,0.0,10.0,10.0,3.1111112,4.148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.6666665,2.6666667,2.0,0.0,1.0,1.0,0.22222222,0.34567901,0.0,0.0,2.0,2.0,0.8888889,0.9876543,0.0,0.0,2.0,2.0,0.22222222,0.39506173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333334,0.7407407,0.0,9.105,54.23,45.125,23.411528,14.752809,9.105,0.0,2.202,2.202,0.48933333,0.76118517,0.0,0.0,0.5953947,0.5953947,0.066154964,0.11760883,0.0,12.0,225.0,213.0,143.22223,90.8642,12.0,1.7777778,1.7777778,3.1111112,0.0,0.0,0.78775734,0.12729973,0.2223108,-4.597335,0.08335559,0.61,15.5439,-1.5300106
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,38.0,77.0,39.0,53.25,11.875,49.0,8.0,75.0,67.0,54.5,23.25,75.0,87.62,192.217,104.597,127.36825,32.424374,114.818,429.75,2739.0,2309.25,1162.125,788.4375,429.75,2.0,13.0,11.0,9.25,3.75,13.0,5.0,6.0,1.0,5.25,0.375,5.0,141.0,195.0,54.0,155.0,20.0,142.0,0.95,2.2,1.25,1.6775,0.36375,1.78,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,10.0,10.0,6.75,3.375,10.0,0.0,14.0,14.0,3.5,5.25,0.0,2.0,23.0,21.0,12.75,5.375,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.25,1.75,5.0,14.21,54.23,40.02,29.24,12.495,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,182.0,43.0,139.0,2.0,0.5,6.75,3.5,0.0,0.32336617,0.04537938,0.000478975,-4.414241,-0.053105917,0.0,24.5187,-0.41981298
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,35.0,40.0,5.0,36.25,1.875,35.0,44.0,95.0,51.0,82.25,19.125,95.0,79.904,91.224,11.32,82.734,4.245,79.904,265.8,2128.0,1862.2,731.35,698.325,265.8,4.0,17.0,13.0,13.75,4.875,17.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,175.0,55.0,133.75,20.625,120.0,1.33,2.96,1.63,2.5525,0.61125,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,2.0,10.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,13.75,4.875,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,23.195,29.48,6.285,27.90875,2.356875,29.48,0.0,1.457,1.457,1.09275,0.546375,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,8.0,0.0,0.0,0.48532775,0.090998955,-0.000695575,-4.75062,-0.54315484,0.0,32.1636,-1.6256301
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,17.0,22.0,5.0,18.25,1.875,17.0,43.0,94.0,51.0,81.25,19.125,94.0,35.453,47.867,12.414,38.5565,4.65525,35.453,171.6,1941.0,1769.4,613.95,663.525,171.6,4.0,17.0,13.0,13.75,4.875,17.0,3.0,4.0,1.0,3.25,0.375,3.0,102.0,160.0,58.0,116.5,21.75,102.0,1.54,3.16,1.62,2.755,0.6075,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,16.69,24.4975,7.8075,22.545626,2.9278126,24.4975,0.0,2.493,2.493,1.86975,0.934875,2.493,0.0,2.2533333e-05,2.2533333e-05,5.6333333e-06,8.45e-06,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,0.5,0.0,0.0,0.48112902,0.09021169,0.035500586,-4.9009237,-0.09567508,0.0,25.0123,-1.8696991
5.0,0.48956043,0.4058859,0.37027845,0.36484495,0.3637428,8.0,83.0,75.0,33.0,19.636364,8.0,12.0,89.0,77.0,76.181816,16.099174,87.0,15.9994,208.9804,192.981,77.80693,50.136726,15.9994,54.8,1799.0,1744.2,619.14,483.11273,54.8,3.0,16.0,13.0,13.727273,2.9421487,16.0,2.0,6.0,4.0,3.7272727,1.2561984,2.0,66.0,190.0,124.0,114.0,34.909092,66.0,1.22,3.44,2.22,2.5381818,0.6601653,3.44,1.0,2.0,1.0,1.8181819,0.29752067,2.0,0.0,4.0,4.0,2.7272727,1.4876033,4.0,0.0,10.0,10.0,5.5454545,4.859504,0.0,0.0,14.0,14.0,2.5454545,4.1652894,0.0,3.0,29.0,26.0,12.636364,7.173554,6.0,0.0,1.0,1.0,0.18181819,0.29752067,0.0,0.0,3.0,3.0,1.6363636,0.892562,2.0,0.0,9.0,9.0,0.8181818,1.4876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6363637,1.2892562,2.0,9.105,32.95,23.845,18.969545,10.046777,9.105,0.0,0.799,0.799,0.14527273,0.23771901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,67.63636,80.19835,12.0,1.8181819,2.7272727,5.5454545,2.5454545,0.0,0.7083206,0.10687395,-2.0536363e-05,-5.5921707,-0.03379083,0.0,16.6789,-1.5817535
