feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
3.0,0.62360954,0.5503212,0.5128975,0.50411046,0.5008612,8.0,27.0,19.0,16.666666,5.7777777,19.0,3.0,87.0,84.0,40.166668,37.166668,3.0,15.9994,58.933193,42.933796,34.704483,12.470055,39.0983,54.8,1768.0,1713.2,481.19833,428.9339,336.53,1.0,16.0,15.0,7.3333335,6.3333335,1.0,2.0,4.0,2.0,3.3333333,0.8888889,4.0,66.0,203.0,137.0,144.5,58.5,203.0,0.82,3.44,2.62,1.87,1.05,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,7.0,7.0,1.1666666,1.9444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,3.0,3.0,0.5,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6666666,0.6666667,1.0,9.105,73.10667,64.00166,41.295834,31.810833,73.10667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.25807855,0.4301309,0.0,12.0,229.0,217.0,150.83333,92.55556,229.0,1.5,1.3333334,1.1666666,0.0,0.0,0.8202341,0.18243477,0.33333367,-4.119836,-0.075371526,2.078,20.3366,-1.227731
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,8.0,45.0,37.0,22.5,14.5,8.0,59.0,87.0,28.0,74.25,12.75,87.0,15.9994,102.9055,86.9061,49.612576,33.613174,15.9994,54.8,2237.0,2182.2,926.0925,871.2925,54.8,9.0,16.0,7.0,13.0,3.0,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,142.0,76.0,101.5,35.5,66.0,1.9,3.44,1.54,2.765,0.675,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.0,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,9.105,13.64,4.535,10.73,1.625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,1.5,2.0,4.5,0.0,0.0,0.44727793,0.09383359,-0.001248525,-5.510866,-0.026848279,0.956,11.8086,-0.8672705
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,15.0,42.0,27.0,25.0,10.0,15.0,50.0,83.0,33.0,69.25,13.75,83.0,30.973763,95.96,64.98624,54.15023,23.17647,30.973763,317.3,2896.0,2578.7,1314.65,997.35,317.3,6.0,15.0,9.0,11.5,3.5,15.0,3.0,5.0,2.0,3.75,0.75,3.0,107.0,154.0,47.0,123.0,16.0,107.0,1.91,2.19,0.28,2.1125,0.10125,2.19,1.0,2.0,1.0,1.75,0.375,2.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,8.0,8.0,3.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.5,1.75,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,5.0,5.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.5,1.25,3.0,10.32,22.570238,12.250238,17.787619,4.782619,22.570238,0.0,1.625,1.625,0.8125,0.8125,1.625,0.0,0.5953947,0.5953947,0.14884867,0.22327301,0.0,2.0,229.0,227.0,114.5,112.5,2.0,1.75,1.5,3.25,0.0,1.0,0.019409169,0.0034232407,-5.22625e-05,-7.3819227,-0.0170345,0.0,13.4328,-0.6989643
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,7.0,40.0,33.0,27.333334,13.555555,7.0,44.0,95.0,51.0,73.666664,19.777779,44.0,14.0067,91.224,77.2173,61.711567,31.803244,14.0067,63.05,2128.0,2064.95,818.95,872.7,63.05,4.0,17.0,13.0,12.0,5.3333335,4.0,2.0,5.0,3.0,3.6666667,1.1111112,2.0,71.0,175.0,104.0,122.0,35.333332,71.0,1.33,3.04,1.71,2.4433334,0.74222225,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666667,1.7777778,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.666667,5.5555553,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333334,1.1111112,0.0,0.0,8.0,8.0,2.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.6666667,1.0,14.76875,29.48,14.71125,22.48125,5.141667,14.76875,0.0,6.437,6.437,2.6313334,2.537111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,150.66667,57.77778,64.0,2.0,2.6666667,4.0,0.0,1.0,0.5185847,0.11172347,0.00044853333,-7.756642,0.015491229,2.059,21.7475,-1.7618055
3.0,0.59835166,0.5140072,0.46610025,0.45291558,0.4469273,5.0,59.0,54.0,23.88889,23.407408,7.0,17.0,82.0,65.0,58.11111,27.407408,82.0,10.811,140.90765,130.09665,55.596863,56.87386,14.0067,63.05,2348.0,2284.95,951.13336,789.4074,63.05,3.0,15.0,12.0,10.555555,5.037037,15.0,2.0,6.0,4.0,3.3333333,1.7777778,2.0,71.0,203.0,132.0,117.888885,56.74074,71.0,1.13,3.04,1.91,2.181111,0.76345676,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5555556,1.2839506,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,3.0,5.0,2.0,4.5555553,0.69135803,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4444444,1.6296296,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666667,4.888889,0.0,3.0,11.0,8.0,6.111111,3.2592592,3.0,7.1725,35.675,28.5025,20.049444,10.417037,14.76875,0.0,6.437,6.437,3.1995556,2.8777285,6.437,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,187.77777,9.679012,194.0,2.0,1.5555556,0.0,1.0,0.0,0.5982901,0.124334306,0.00026801112,-8.042935,-0.04671615,0.0,13.618,-1.3585669
3.0,0.65465367,0.59704846,0.575065,0.57206917,0.5714844,17.0,55.0,38.0,28.857143,14.938775,17.0,5.0,94.0,89.0,62.142857,36.408165,94.0,35.453,132.90546,97.45245,65.65986,38.426052,35.453,171.6,2180.0,2008.4,495.6543,481.24164,171.6,1.0,17.0,16.0,10.857142,7.020408,17.0,3.0,6.0,3.0,4.0,1.1428572,3.0,102.0,244.0,142.0,147.85715,54.938774,102.0,0.79,3.16,2.37,2.2685714,1.0187755,3.16,1.0,2.0,1.0,1.5714285,0.48979592,2.0,0.0,5.0,5.0,2.857143,2.4489796,5.0,0.0,5.0,5.0,0.71428573,1.2244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.142857,2.367347,7.0,0.0,1.0,1.0,0.42857143,0.48979592,0.0,0.0,1.0,1.0,0.5714286,0.48979592,1.0,0.0,5.0,5.0,0.71428573,1.2244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7142857,1.2244898,1.0,11.19,115.765,104.575,48.672855,38.338367,24.4975,0.0,2.493,2.493,1.4245714,1.2210612,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,134.71428,80.81633,64.0,1.5714285,2.857143,0.71428573,0.0,0.0,0.7544427,0.16533081,0.571495,-4.2382693,0.018462423,0.0,31.4013,-1.7925323
3.0,0.71145827,0.6758002,0.66723156,0.66671056,0.6666678,28.0,40.0,12.0,36.666668,4.4444447,40.0,44.0,74.0,30.0,52.555557,11.407408,44.0,58.6934,91.224,32.5306,82.83149,11.190015,91.224,302.91,2128.0,1825.09,1677.98,611.1422,2128.0,4.0,13.0,9.0,6.6666665,3.5555556,4.0,4.0,5.0,1.0,4.6666665,0.44444445,5.0,122.0,175.0,53.0,157.55556,23.25926,175.0,1.33,1.91,0.58,1.5011111,0.22814815,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.22222222,0.34567901,0.0,2.0,10.0,8.0,4.4444447,3.2592592,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,6.6666665,3.5555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.1111112,1.7283951,0.0,0.0,8.0,8.0,5.5555553,3.2592592,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.6666665,1.7777778,8.0,10.32,23.195,12.875,20.800556,3.1925926,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.066154964,0.11760883,0.0,64.0,225.0,161.0,168.55556,46.469135,194.0,2.0,0.22222222,4.4444447,0.0,0.0,0.080660686,0.0143287415,0.0009748778,-7.401818,0.0074508535,0.0,20.0282,-0.41144598
3.0,0.59835166,0.5140072,0.46610025,0.45291558,0.4469273,5.0,60.0,55.0,24.222221,23.851852,7.0,19.0,82.0,63.0,58.77778,26.518518,82.0,10.811,144.242,133.431,56.708313,58.355793,14.0067,63.05,2348.0,2284.95,981.13336,816.0741,63.05,3.0,15.0,12.0,10.555555,5.037037,15.0,2.0,6.0,4.0,3.3333333,1.7777778,2.0,71.0,201.0,130.0,117.22222,55.851852,71.0,1.14,3.04,1.9,2.1844444,0.7604938,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5555556,1.2839506,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,3.0,6.0,3.0,4.888889,0.83950615,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4444444,1.6296296,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.3333333,4.4444447,0.0,3.0,10.0,7.0,5.7777777,2.8148148,3.0,7.1725,34.81,27.6375,19.76111,10.032593,14.76875,0.0,6.437,6.437,3.1995556,2.8777285,6.437,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,187.77777,9.679012,194.0,2.0,1.5555556,0.0,1.3333334,0.0,0.59444547,0.123491615,0.00020985556,-8.072135,-0.05215384,0.0,13.3066,-1.3917297
2.0,0.7211103,0.65421325,0.61503035,0.6048952,0.60103244,31.0,41.0,10.0,37.0,4.8,41.0,47.0,74.0,27.0,57.8,12.96,47.0,69.723,92.90638,23.18338,83.633026,11.128022,92.90638,302.91,2750.0,2447.09,1771.164,1174.6031,2750.0,5.0,13.0,8.0,8.2,3.84,5.0,4.0,5.0,1.0,4.6,0.48,5.0,122.0,164.0,42.0,147.2,20.16,164.0,1.6,1.81,0.21,1.684,0.1008,1.6,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.4,0.48,0.0,4.0,10.0,6.0,6.4,2.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,8.2,3.84,5.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,6.0,6.0,3.6,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.2,0.96,7.0,18.18,18.8575,0.6775,18.451,0.3252,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,163.0,79.2,229.0,1.4,0.4,6.4,0.0,0.0,0.010964448,0.0026314673,-0.00125839,-7.6335974,-0.023876425,0.0,16.9438,-0.36451155
2.0,0.71145827,0.63764375,0.5879578,0.57087284,0.56125075,34.0,41.0,7.0,37.88889,3.4567902,41.0,47.0,89.0,42.0,65.666664,20.74074,47.0,78.96,92.90638,13.94638,86.70799,6.887101,92.90638,494.0,2750.0,2256.0,1747.3334,1114.0741,2750.0,5.0,16.0,11.0,9.888889,5.432099,5.0,4.0,5.0,1.0,4.5555553,0.49382716,5.0,120.0,164.0,44.0,144.44444,21.728395,164.0,1.6,2.55,0.95,2.0222223,0.4691358,1.6,1.0,2.0,1.0,1.4444444,0.49382716,1.0,0.0,4.0,4.0,1.7777778,1.9753087,0.0,4.0,10.0,6.0,6.6666665,2.9629629,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,9.888889,5.432099,5.0,0.0,1.0,1.0,0.5555556,0.49382716,1.0,0.0,2.0,2.0,0.8888889,0.9876543,0.0,0.0,6.0,6.0,3.3333333,2.9629629,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.7777777,2.4691358,7.0,18.18,25.92,7.74,21.62,3.8222222,18.18,0.0,0.799,0.799,0.35511112,0.3945679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,133.44444,106.17284,229.0,1.4444444,1.7777778,6.6666665,0.0,0.0,0.20198269,0.04987227,-0.0010905223,-7.835217,0.006421808,0.0,19.1103,-0.6803004
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,31.0,42.0,11.0,39.25,4.125,42.0,50.0,74.0,24.0,56.0,9.0,50.0,69.723,95.96,26.237,89.40075,9.838875,95.96,302.91,2896.0,2593.09,2247.7275,972.40875,2896.0,6.0,13.0,7.0,7.75,2.625,6.0,4.0,5.0,1.0,4.75,0.375,5.0,122.0,154.0,32.0,146.0,12.0,154.0,1.81,2.16,0.35,2.0725,0.13125,2.16,1.0,2.0,1.0,1.25,0.375,1.0,0.0,1.0,1.0,0.25,0.375,0.0,5.0,10.0,5.0,6.25,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,7.75,2.625,6.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.75,0.375,6.0,15.69,18.8575,3.1675,16.481874,1.1878124,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,187.75,61.875,229.0,1.25,0.25,6.25,0.0,0.0,0.030160805,0.005655151,0.0003335,-9.050732,-0.13818924,0.0,15.3503,-0.15670685
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,6.0,74.0,68.0,40.0,34.0,6.0,51.0,77.0,26.0,64.0,13.0,51.0,12.0107,183.84,171.8293,97.92535,85.91465,12.0107,3695.0,3823.0,128.0,3759.0,64.0,3695.0,6.0,14.0,8.0,10.0,4.0,6.0,2.0,6.0,4.0,4.0,2.0,2.0,76.0,162.0,86.0,119.0,43.0,76.0,2.36,2.55,0.19,2.455,0.095,2.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,20.0,16.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.0,1.0,4.0,5.64,16.05,10.41,10.845,5.205,5.64,0.0,4.496,4.496,2.248,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0,2.0,1.0,2.0,7.0,1.0,0.008984397,0.0022460993,-2.69e-05,-11.2143,-0.11150491,0.0,10.5566,-0.12565865
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,7.0,42.0,35.0,30.333334,15.555555,42.0,50.0,82.0,32.0,60.666668,14.222222,50.0,14.0067,95.96,81.9533,68.642235,36.42369,95.96,63.05,2896.0,2832.95,1951.6833,1259.0889,2896.0,6.0,15.0,9.0,9.0,4.0,6.0,2.0,5.0,3.0,4.0,1.3333334,5.0,71.0,154.0,83.0,126.333336,36.88889,154.0,2.16,3.04,0.88,2.4533334,0.3911111,2.16,1.0,2.0,1.0,1.3333334,0.44444445,1.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,5.0,5.0,3.3333333,2.2222223,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.6666665,0.44444445,6.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,5.0,5.0,3.3333333,2.2222223,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.3333334,6.0,14.76875,15.69,0.92125,15.382916,0.40944445,15.69,0.0,6.437,6.437,2.1456666,2.860889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333,15.555555,229.0,1.3333334,1.0,3.3333333,0.0,0.0,0.17601256,0.039113905,-0.0001096,-10.2477045,0.004833521,0.0,12.1254,-0.30906796
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,15.0,77.0,62.0,56.333332,27.555555,77.0,60.0,83.0,23.0,67.666664,10.222222,60.0,30.973763,192.217,161.24324,138.46925,71.66366,192.217,317.3,2739.0,2421.7,1931.7667,1076.3112,2739.0,9.0,15.0,6.0,11.0,2.6666667,9.0,3.0,6.0,3.0,5.0,1.3333334,6.0,107.0,141.0,34.0,129.66667,15.111111,141.0,2.19,2.2,0.01,2.1966667,0.0044444446,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,7.0,7.0,4.6666665,3.1111112,7.0,0.0,14.0,14.0,9.333333,6.2222223,14.0,5.0,23.0,18.0,17.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,3.0,3.0,2.0,1.3333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,14.21,22.570238,8.360238,16.996746,3.7156613,14.21,0.0,1.625,1.625,0.5416667,0.7222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,150.66667,99.111115,225.0,2.0,1.0,4.6666665,9.333333,0.0,2.4999688e-05,5.555486e-06,-0.00013923334,-8.107566,-0.04259168,0.0,14.5582,-0.484764
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,31.0,41.0,10.0,38.5,3.75,41.0,47.0,74.0,27.0,53.75,10.125,47.0,69.723,92.90638,23.18338,87.110535,8.693768,92.90638,302.91,2750.0,2447.09,2138.2275,917.65875,2750.0,5.0,13.0,8.0,7.0,3.0,5.0,4.0,5.0,1.0,4.75,0.375,5.0,122.0,164.0,42.0,153.5,15.75,164.0,1.6,1.81,0.21,1.6525,0.07875,1.6,1.0,2.0,1.0,1.25,0.375,1.0,0.0,1.0,1.0,0.25,0.375,0.0,4.0,10.0,6.0,5.5,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,7.0,3.0,5.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,6.0,6.0,4.5,2.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,18.18,18.8575,0.6775,18.349375,0.2540625,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,187.75,61.875,229.0,1.25,0.25,5.5,0.0,0.0,0.010964448,0.0020558338,0.008680062,-8.50684,0.049375504,0.0,17.4519,-0.1784442
3.0,0.66332495,0.6144634,0.6009844,0.60007834,0.60000205,8.0,77.0,69.0,31.4,28.08,8.0,9.0,87.0,78.0,66.0,25.2,87.0,15.9994,192.217,176.2176,75.50844,71.41085,15.9994,54.8,2739.0,2684.2,780.68,871.056,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,110.8,53.76,66.0,0.89,3.44,2.55,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,14.0,14.0,2.8,4.48,0.0,2.0,23.0,21.0,8.6,5.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,63.59,54.485,21.023,17.0268,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,2.0,2.4,1.4,2.8,1.0,0.80321133,0.14863653,0.01176402,-6.5737157,0.14382403,0.0,13.3064,-1.704049
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,7.0,41.0,34.0,29.666666,15.111111,41.0,47.0,82.0,35.0,58.666668,15.555555,47.0,14.0067,92.90638,78.89968,66.60648,35.066525,92.90638,63.05,2750.0,2686.95,1854.35,1194.2,2750.0,5.0,15.0,10.0,8.333333,4.4444447,5.0,2.0,5.0,3.0,4.0,1.3333334,5.0,71.0,164.0,93.0,133.0,41.333332,164.0,1.6,3.04,1.44,2.08,0.64,1.6,1.0,2.0,1.0,1.3333334,0.44444445,1.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,4.0,4.0,2.6666667,1.7777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,6.0,6.0,4.0,2.6666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.6666665,1.7777778,7.0,14.76875,18.18,3.41125,17.042917,1.5161111,18.18,0.0,6.437,6.437,2.1456666,2.860889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333,15.555555,229.0,1.3333334,1.0,2.6666667,0.0,0.0,0.40452746,0.08989499,1.0866666e-05,-10.388378,-0.10685229,0.0,13.694,-0.95252305
2.0,0.71428573,0.64256305,0.5962897,0.5817489,0.57456774,7.0,41.0,34.0,26.428572,16.65306,41.0,47.0,82.0,35.0,62.0,17.142857,47.0,14.0067,92.90638,78.89968,59.09223,38.64474,92.90638,63.05,2750.0,2686.95,1598.45,1316.0571,2750.0,5.0,15.0,10.0,9.285714,4.897959,5.0,2.0,5.0,3.0,3.7142856,1.4693878,5.0,71.0,164.0,93.0,124.14286,45.55102,164.0,1.6,3.04,1.44,2.2171428,0.7053061,1.6,1.0,2.0,1.0,1.4285715,0.48979592,1.0,0.0,3.0,3.0,1.2857143,1.4693878,0.0,0.0,4.0,4.0,2.2857144,1.9591837,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,0.5714286,0.48979592,1.0,0.0,3.0,3.0,1.2857143,1.4693878,0.0,0.0,6.0,6.0,3.4285715,2.9387755,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.285714,1.9591837,7.0,14.76875,18.18,3.41125,16.718037,1.6708163,18.18,0.0,6.437,6.437,2.7587142,3.1528163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,214.0,17.142857,229.0,1.4285715,1.2857143,2.2857144,0.0,0.0,0.40452746,0.09906795,8.004286e-05,-10.257572,0.07142705,0.0,12.0746,-1.0097332
3.0,0.62360954,0.5503212,0.5128975,0.50411046,0.5008612,7.0,73.0,66.0,29.333334,29.11111,7.0,48.0,93.0,45.0,72.5,16.333334,82.0,14.0067,180.94788,166.94118,70.48571,73.64145,14.0067,53.5,3290.0,3236.5,1137.1083,1435.2611,63.05,5.0,17.0,12.0,12.0,4.6666665,15.0,2.0,6.0,4.0,3.3333333,1.7777778,2.0,57.0,170.0,113.0,101.666664,45.555557,71.0,1.5,3.98,2.48,2.6833334,0.7888889,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.3333333,1.5555556,3.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,14.0,14.0,4.6666665,6.2222223,0.0,5.0,19.0,14.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666,1.3333334,3.0,0.0,7.0,7.0,2.3333333,3.1111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,2.0,3.0,9.7075,18.12,8.4125,15.042292,2.0518055,14.76875,0.0,6.437,6.437,3.5468333,2.8901668,6.437,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,175.83333,53.61111,194.0,2.0,2.3333333,1.0,4.6666665,1.0,0.78510374,0.13468012,-0.02431495,-9.34839,0.54354036,0.0,11.5229,-1.0948552
