feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,45.0,70.0,25.0,57.5,12.5,45.0,39.0,59.0,20.0,49.0,10.0,39.0,102.9055,173.054,70.1485,137.97975,35.07425,102.9055,1092.0,2237.0,1145.0,1664.5,572.5,1092.0,3.0,9.0,6.0,6.0,3.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,142.0,187.0,45.0,164.5,22.5,142.0,1.26,2.28,1.02,1.77,0.51,1.26,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,9.0,16.0,7.0,12.5,3.5,9.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,13.64,34.12,20.48,23.88,10.24,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,1.5,0.0,4.0,7.0,0.0,0.29397172,0.07349293,0.0016814,-4.9275885,-0.10816437,0.0,18.5937,-0.5364984
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,46.0,65.0,19.0,54.0,7.3333335,46.0,29.0,85.0,56.0,58.666668,19.777779,29.0,106.42,158.92535,52.50535,129.03511,19.926823,106.42,903.78,1828.05,924.27,1453.61,366.55334,903.78,3.0,15.0,12.0,9.333333,4.2222223,3.0,5.0,6.0,1.0,5.3333335,0.44444445,5.0,139.0,194.0,55.0,157.33333,24.444445,139.0,1.21,2.2,0.99,1.82,0.40666667,1.21,0.0,2.0,2.0,1.3333334,0.8888889,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,10.0,10.0,6.6666665,4.4444447,0.0,0.0,9.0,9.0,3.0,4.0,0.0,10.0,15.0,5.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,5.0,5.0,2.6666667,1.7777778,0.0,14.41,31.736666,17.326666,25.902222,7.6614814,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,1.3333334,1.0,6.6666665,3.0,0.0,0.2610315,0.05206927,-0.0006591,-5.669753,-0.07062474,0.0,22.8735,-0.8090737
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,28.0,59.0,31.0,45.333332,11.555555,28.0,17.0,75.0,58.0,51.0,22.666666,17.0,58.6934,140.90765,82.21425,104.80635,30.741966,58.6934,429.75,1728.0,1298.25,1120.5834,460.55554,429.75,3.0,13.0,10.0,8.666667,3.7777777,3.0,4.0,6.0,2.0,5.0,0.6666667,4.0,124.0,203.0,79.0,156.33333,31.11111,124.0,1.13,1.91,0.78,1.6066667,0.31777778,1.13,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,10.0,10.0,6.0,4.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,5.0,13.0,8.0,9.333333,2.8888888,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,11.0,11.0,3.6666667,4.888889,0.0,2.0,11.0,9.0,6.0,3.3333333,2.0,10.32,35.675,25.355,23.418333,8.732223,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.26461986,0.0,139.0,225.0,86.0,186.0,31.333334,139.0,2.0,0.33333334,6.0,1.0,0.0,0.14109762,0.027283523,0.0050811223,-4.8121676,-0.027812352,0.0,22.037,-0.45837945
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,39.0,79.0,40.0,56.0,15.333333,39.0,12.0,80.0,68.0,52.666668,27.11111,12.0,88.90585,196.96657,108.06072,134.86081,41.403843,88.90585,505.08,1799.0,1293.92,1213.8033,472.4822,505.08,3.0,14.0,11.0,9.333333,4.2222223,3.0,5.0,6.0,1.0,5.3333335,0.44444445,5.0,136.0,190.0,54.0,155.0,23.333334,136.0,1.22,2.54,1.32,1.9066666,0.45777777,1.22,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,14.0,14.0,4.6666665,6.2222223,0.0,3.0,25.0,22.0,14.0,7.3333335,3.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.6666665,2.8888888,1.0,16.7,33.285,16.585,27.45,7.1666665,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66667,30.444445,141.0,1.6666666,0.6666667,7.0,4.6666665,0.0,0.35312358,0.06241409,0.00072051666,-5.412182,0.03277077,0.0,23.6642,-0.86374336
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,7.0,24.0,17.0,15.5,8.5,7.0,49.0,82.0,33.0,65.5,16.5,49.0,14.0067,51.9961,37.9894,33.0014,18.9947,14.0067,63.05,2180.0,2116.95,1121.525,1058.475,63.05,6.0,15.0,9.0,10.5,4.5,6.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,139.0,68.0,105.0,34.0,71.0,1.66,3.04,1.38,2.35,0.69,1.66,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.5,0.5,5.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,11.19,14.76875,3.57875,12.979375,1.789375,11.19,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0,1.5,1.5,2.5,0.0,1.0,0.37879863,0.09469966,0.9528399,-9.381359,-0.22600198,0.0,10.519,-0.56726384
3.0,0.66332495,0.6144634,0.6009844,0.60007834,0.60000205,32.0,78.0,46.0,47.4,18.48,32.0,25.0,79.0,54.0,65.0,16.8,79.0,72.64,195.084,122.444,112.9936,48.42432,72.64,1095.0,2041.4,946.4,1354.12,274.912,1211.4,3.0,14.0,11.0,11.0,3.6,14.0,4.0,6.0,2.0,4.8,0.96,4.0,120.0,198.0,78.0,138.8,23.68,120.0,1.185,2.28,1.095,1.899,0.2856,2.01,1.0,2.0,1.0,1.8,0.32,2.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,10.0,10.0,7.8,3.12,10.0,0.0,14.0,14.0,4.2,5.04,0.0,9.0,24.0,15.0,15.0,3.6,14.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,4.2,1.12,4.0,15.02,36.46,21.44,24.099,4.9444,23.005,0.0,0.383,0.383,0.2298,0.18384,0.383,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,225.8,1.28,225.0,1.8,1.2,7.8,4.2,0.0,0.2529327,0.030438002,0.00020642,-5.1081786,-0.073453575,0.0,20.2396,-0.74529666
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,14.0,58.0,44.0,32.666668,16.88889,14.0,15.0,78.0,63.0,49.333332,22.88889,15.0,28.0855,140.116,112.0305,74.68217,43.622555,28.0855,1071.0,1811.0,740.0,1523.0,301.33334,1071.0,3.0,14.0,11.0,8.333333,3.7777777,3.0,3.0,6.0,3.0,4.3333335,1.1111112,3.0,111.0,204.0,93.0,149.0,36.666668,111.0,1.12,1.9,0.78,1.6166667,0.3311111,1.12,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,6.0,6.0,2.3333333,2.4444444,0.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,4.0,8.0,4.0,5.3333335,1.7777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,4.3333335,3.1111112,0.0,0.0,13.0,13.0,4.3333335,5.7777777,0.0,4.0,22.0,18.0,10.0,8.0,4.0,10.73,37.24,26.51,22.803333,9.624444,10.73,0.0,0.773,0.773,0.25766668,0.34355557,0.0,0.0,2.1106627,2.1106627,0.7035543,0.9380724,0.0,194.0,229.0,35.0,216.66667,15.111111,194.0,2.0,0.6666667,2.3333333,0.33333334,0.0,0.14109762,0.028969895,0.0011194333,-6.705642,-0.043046657,0.0,19.3955,-0.5356553
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,8.0,26.0,18.0,17.0,6.0,8.0,55.0,94.0,39.0,78.666664,15.777778,55.0,15.9994,55.845,39.8456,35.7658,13.386133,15.9994,54.8,1811.0,1756.2,679.13336,754.57776,54.8,8.0,17.0,9.0,13.666667,3.7777777,8.0,2.0,4.0,2.0,3.0,0.6666667,2.0,66.0,132.0,66.0,100.0,22.666666,66.0,1.83,3.44,1.61,2.81,0.6533333,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,6.0,6.0,2.0,2.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,0.6666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666667,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333,1.1111112,1.0,9.105,24.4975,15.3925,14.7775,6.48,9.105,0.0,2.493,2.493,0.831,1.108,0.0,0.0,2.1106627,2.1106627,0.7035543,0.9380724,0.0,12.0,229.0,217.0,101.666664,84.888885,12.0,2.0,3.0,2.0,0.0,1.0,0.47692215,0.094858475,1.6665511,-5.458814,-0.09174702,1.552,16.5725,-1.4381799
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,33.0,60.0,27.0,43.2,8.16,33.0,19.0,84.0,65.0,61.0,18.4,59.0,74.9216,144.242,69.3204,99.97924,20.046112,74.9216,1090.0,2237.0,1147.0,1589.6,517.92,1090.0,3.0,15.0,12.0,10.2,3.84,9.0,4.0,6.0,2.0,4.8,0.64,4.0,119.0,201.0,82.0,144.6,22.56,119.0,1.14,2.28,1.14,2.012,0.3488,2.18,1.0,2.0,1.0,1.6,0.48,1.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,15.0,9.0,10.8,3.36,9.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,10.0,7.0,4.4,2.24,3.0,13.64,34.81,21.17,21.288,6.1184,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.2,23.84,166.0,1.6,1.2,7.2,0.8,0.0,0.2774004,0.041545596,0.00164319,-6.652934,-0.039766088,0.0,18.3624,-0.93182135
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,57.0,78.0,21.0,67.5,10.5,57.0,13.0,63.0,50.0,38.0,25.0,13.0,138.90547,195.084,56.17853,166.99474,28.089266,138.90547,1193.0,2041.4,848.4,1617.2,424.2,1193.0,3.0,10.0,7.0,6.5,3.5,3.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,207.0,71.0,171.5,35.5,136.0,1.1,2.28,1.18,1.69,0.59,1.1,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.0,4.0,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,24.0,21.0,13.5,10.5,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.5,3.5,2.0,15.02,36.8975,21.8775,25.95875,10.93875,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0,1.5,0.0,5.0,7.0,0.0,0.29397172,0.07349293,0.00039845,-6.6829834,-0.37641272,0.0,25.2419,-1.1873856
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,50.0,78.0,28.0,61.666668,10.888889,50.0,13.0,80.0,67.0,52.0,26.0,13.0,118.71,195.084,76.374,150.89983,29.456118,118.71,505.08,2041.4,1536.32,1246.4933,529.9378,505.08,3.0,14.0,11.0,9.0,4.0,3.0,5.0,6.0,1.0,5.6666665,0.44444445,5.0,136.0,207.0,71.0,160.66667,30.88889,136.0,1.1,2.28,1.18,1.78,0.45333335,1.1,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,1.0,10.0,9.0,6.6666665,3.7777777,1.0,0.0,14.0,14.0,4.6666665,6.2222223,0.0,3.0,24.0,21.0,13.666667,7.111111,3.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,3.3333333,3.7777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.0,2.6666667,2.0,15.02,36.8975,21.8775,28.400833,8.920555,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66667,30.444445,141.0,1.6666666,0.6666667,6.6666665,4.6666665,0.0,0.29397172,0.054228827,2.508889e-05,-6.0848513,-0.2009131,0.0,24.007,-1.1164218
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,32.0,65.0,33.0,49.0,11.333333,32.0,29.0,80.0,51.0,62.666668,22.444445,29.0,72.64,158.92535,86.28535,116.75845,29.4123,72.64,505.08,1629.0,1123.92,1115.16,406.72,505.08,3.0,14.0,11.0,10.333333,4.888889,3.0,4.0,6.0,2.0,5.0,0.6666667,4.0,120.0,194.0,74.0,151.0,28.666666,120.0,1.21,2.01,0.8,1.7266667,0.34444445,1.21,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3333334,0.8888889,0.0,0.0,10.0,10.0,6.6666665,4.4444447,0.0,0.0,9.0,9.0,3.0,4.0,0.0,11.0,14.0,3.0,13.0,1.3333334,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666667,1.7777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,4.0,5.0,1.0,4.3333335,0.44444445,4.0,23.005,33.285,10.28,29.342222,4.224815,23.005,0.0,0.383,0.383,0.12766667,0.17022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66667,30.444445,141.0,2.0,1.3333334,6.6666665,3.0,0.0,0.18700068,0.03960423,-0.0018212667,-5.057322,-0.009192213,0.0,24.0257,-0.44880775
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,39.0,50.0,11.0,45.333332,4.2222223,39.0,12.0,80.0,68.0,52.333332,26.88889,12.0,88.90585,118.71,29.80415,105.16135,10.837,88.90585,505.08,1799.0,1293.92,1179.67,449.72665,505.08,3.0,14.0,11.0,9.333333,4.2222223,3.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,190.0,51.0,158.0,21.333334,139.0,1.22,1.96,0.74,1.7033334,0.32222223,1.22,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,9.333333,4.2222223,3.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.6666665,2.8888888,1.0,16.33,33.285,16.955,27.326666,7.331111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66667,30.444445,141.0,1.6666666,0.6666667,7.0,0.0,1.0,0.12794258,0.027397193,0.0007397,-5.046129,-0.14113067,0.0,23.8121,-0.64603364
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,29.0,66.0,37.0,48.333332,12.888889,29.0,31.0,80.0,49.0,58.333332,18.222221,31.0,63.546,162.5,98.954,114.91866,34.248444,63.546,505.08,1685.0,1179.92,1182.6167,451.6911,505.08,3.0,14.0,11.0,9.333333,4.2222223,3.0,4.0,6.0,2.0,5.0,0.6666667,4.0,132.0,192.0,60.0,154.33333,25.11111,132.0,1.22,1.96,0.74,1.6933334,0.31555554,1.22,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,10.0,10.0,6.6666665,4.4444447,0.0,0.0,10.0,10.0,3.3333333,4.4444447,0.0,11.0,14.0,3.0,12.333333,1.1111112,11.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,1.0,4.0,3.0,3.0,1.3333334,1.0,11.07,33.285,22.215,25.198334,9.418889,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66667,30.444445,141.0,1.6666666,0.6666667,6.6666665,3.3333333,0.0,0.12794258,0.026445631,5.2533334e-05,-4.71226,-0.07891968,0.0,21.5561,-0.6350748
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,14.0,77.0,63.0,49.0,28.0,14.0,25.0,78.0,53.0,60.2,14.24,60.0,28.0855,192.217,164.1315,118.5138,72.34264,28.0855,1095.0,2739.0,1644.0,1989.4,599.68,1687.0,3.0,14.0,11.0,9.8,3.36,9.0,3.0,6.0,3.0,4.8,1.44,3.0,111.0,198.0,87.0,140.4,23.52,111.0,1.185,2.2,1.015,1.877,0.2768,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,7.0,7.0,2.8,3.36,0.0,0.0,14.0,14.0,7.0,5.6,0.0,4.0,23.0,19.0,12.6,8.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,7.0,7.0,1.4,2.24,0.0,3.0,7.0,4.0,4.2,1.12,3.0,14.21,36.46,22.25,21.152,6.1232,14.21,0.0,0.773,0.773,0.3092,0.37104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.6,1.28,225.0,2.0,0.8,2.8,7.0,1.0,0.22119921,0.030479267,0.00036236,-7.099571,-0.32074377,0.0,17.3131,-1.0101315
3.0,0.66332495,0.6144634,0.6009844,0.60007834,0.60000205,14.0,78.0,64.0,28.0,20.0,14.0,7.0,78.0,71.0,60.8,21.52,78.0,28.0855,195.084,166.9985,63.8837,52.48012,28.0855,1115.0,2041.4,926.4,1643.48,211.392,1687.0,2.0,14.0,12.0,10.8,3.84,14.0,3.0,6.0,3.0,3.8,0.96,3.0,111.0,176.0,65.0,129.0,21.6,111.0,1.0,2.28,1.28,1.796,0.3184,1.9,1.0,2.0,1.0,1.8,0.32,2.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,2.0,24.0,22.0,7.6,6.56,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8,1.44,4.0,15.02,37.77,22.75,22.822,5.9792,20.44,0.0,0.773,0.773,0.4638,0.37104,0.773,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,226.2,0.96,227.0,1.8,1.2,1.8,2.8,0.0,0.33608425,0.039695732,1.51e-05,-5.5195713,-0.06558187,0.0,17.8472,-0.6579206
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,32.0,57.0,25.0,41.5,9.5,32.0,13.0,79.0,66.0,57.5,22.25,79.0,72.64,138.90547,66.26547,96.77274,24.132742,72.64,1193.0,2237.0,1044.0,1463.2,386.9,1211.4,3.0,14.0,11.0,10.0,4.0,14.0,4.0,6.0,2.0,4.75,0.75,4.0,120.0,207.0,87.0,147.25,29.875,120.0,1.1,2.28,1.18,1.85,0.375,2.01,1.0,2.0,1.0,1.75,0.375,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,10.0,9.0,7.25,3.125,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,10.0,4.0,14.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,9.0,9.0,2.75,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.0,4.0,13.64,36.8975,23.2575,24.136875,6.3803124,23.005,0.0,0.383,0.383,0.1915,0.1915,0.383,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,1.75,1.0,7.25,0.0,0.0,0.29397172,0.044005807,0.0002447625,-6.2334423,-0.020096945,0.0,20.9585,-0.870386
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,30.0,78.0,48.0,66.0,18.0,78.0,63.0,69.0,6.0,64.5,2.25,63.0,65.38,195.084,129.704,162.658,48.639,195.084,692.68,2041.4,1348.72,1704.22,505.77,2041.4,10.0,12.0,2.0,10.5,0.75,10.0,4.0,6.0,2.0,5.5,0.75,6.0,122.0,136.0,14.0,132.5,5.25,136.0,1.65,2.28,0.63,2.1225,0.23625,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.25,0.375,9.0,0.0,14.0,14.0,10.5,5.25,14.0,12.0,24.0,12.0,21.0,4.5,24.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,13.96,15.02,1.06,14.755,0.3975,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,1.25,0.0,9.25,10.5,0.0,0.09446106,0.01771145,-0.002686675,-5.1841726,-0.041430105,0.0,15.1858,-0.32584614
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,30.0,90.0,60.0,70.0,26.666666,90.0,16.0,69.0,53.0,33.666668,23.555555,16.0,65.38,232.03806,166.65807,176.48537,74.07025,232.03806,692.68,2023.0,1330.32,1579.56,591.25336,2023.0,3.0,12.0,9.0,6.0,4.0,3.0,4.0,7.0,3.0,6.0,1.3333334,7.0,122.0,206.0,84.0,178.0,37.333332,206.0,1.3,1.65,0.35,1.4166666,0.15555556,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.6666665,3.5555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.6666665,3.5555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.3333335,3.5555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.3333335,3.5555556,8.0,13.96,32.37,18.41,26.233334,8.182222,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66667,13.777778,225.0,2.0,0.0,4.6666665,0.0,0.0,0.030160805,0.006702401,-0.0006980333,-5.5127974,-0.016350461,0.0,26.9291,-0.148777
